report_year,agency_jurisdiction,population,homicides,rapes,assaults,robberies
2004,"Baltimore, MD",634279.0,276.0,182.0,7159.0,4050.0
2004,"Boston, MA",580087.0,61.0,269.0,4159.0,2428.0
2004,"Buffalo, NY",285567.0,51.0,212.0,2056.0,1485.0
2004,"Charlotte, NC",661883.0,59.0,312.0,4118.0,2786.0
2004,"Chicago, IL",2882746.0,448.0,1757.0,18746.0,15912.0
2004,"Cincinnati, OH",318005.0,64.0,318.0,877.0,2409.0
2004,"Cleveland, OH",462260.0,79.0,536.0,2098.0,3294.0
2004,"Columbus, OH",729911.0,78.0,598.0,1905.0,3358.0
2004,"Dallas, TX",1228613.0,248.0,588.0,7863.0,7466.0
2004,"Denver, CO",563688.0,87.0,243.0,2718.0,1442.0
2004,"Detroit, MI",914353.0,385.0,719.0,9358.0,5451.0
2004,"El Paso, TX",593924.0,11.0,201.0,2460.0,570.0
2004,"Fairfax County, VA",973406.0,2.0,32.0,206.0,354.0
2004,"Fort Worth, TX",594950.0,52.0,288.0,2029.0,1415.0
2004,"Fresno, CA",456663.0,53.0,181.0,2030.0,1232.0
2004,"Honolulu, HI",906589.0,26.0,222.0,1441.0,818.0
2004,"Houston, TX",2043446.0,272.0,908.0,12065.0,10182.0
2004,"Indianapolis, IN",800589.0,109.0,479.0,3716.0,2763.0
2004,"Jacksonville, FL",790972.0,104.0,209.0,3997.0,2223.0
2004,"Kansas City, MO",446659.0,89.0,316.0,4121.0,1923.0
2004,"Las Vegas, NV",1239805.0,131.0,605.0,5318.0,3729.0
2004,"Long Beach, CA",480945.0,48.0,137.0,2037.0,1533.0
2004,"Los Angeles County, CA",1049786.0,170.0,224.0,5031.0,1776.0
2004,"Los Angeles, CA",3864018.0,518.0,1131.0,26956.0,14181.0
2004,"Louisville, KY",624697.0,66.0,216.0,1522.0,1476.0
2004,"Memphis, TN",652526.0,107.0,448.0,5765.0,3773.0
2004,"Mesa, AZ",445006.0,22.0,124.0,1933.0,421.0
2004,"Miami-Dade County, FL",1116701.0,88.0,464.0,6360.0,2281.0
2004,"Miami, FL",385186.0,69.0,102.0,3923.0,2367.0
2004,"Milwaukee, WI",590874.0,87.0,176.0,1823.0,2551.0
2004,"Minneapolis, MN",376255.0,53.0,389.0,2036.0,2248.0
2004,"Montgomery County, MD",909204.0,18.0,140.0,987.0,789.0
2004,"Nashville, TN",555134.0,59.0,395.0,6036.0,2125.0
2004,"Nassau County, NY",1049729.0,10.0,77.0,949.0,724.0
2004,"New Orleans, LA",471057.0,264.0,189.0,2178.0,1836.0
2004,"New York City, NY",8101321.0,570.0,1428.0,29317.0,24373.0
2004,"Newark, NJ",279857.0,84.0,73.0,1365.0,1345.0
2004,"Oakland, CA",403445.0,83.0,262.0,2616.0,2190.0
2004,"Oklahoma City, OK",525094.0,39.0,374.0,2735.0,1173.0
2004,"Omaha, NE",406109.0,20.0,187.0,1577.0,824.0
2004,"Orlando, FL",203764.0,17.0,174.0,2409.0,962.0
2004,"Philadelphia, PA",1484224.0,330.0,1001.0,9814.0,9757.0
2004,"Phoenix, AZ",1428973.0,202.0,490.0,5050.0,3723.0
2004,"Pittsburgh, PA",334231.0,46.0,99.0,1992.0,1602.0
2004,"Portland, OR",543838.0,29.0,313.0,2405.0,1287.0
2004,"Prince George's County, MD",719457.0,134.0,259.0,3220.0,3528.0
2004,"Raleigh, NC",321850.0,16.0,99.0,1091.0,661.0
2004,"Sacramento, CA",450472.0,50.0,195.0,2571.0,1914.0
2004,"Salt Lake City, UT",182768.0,14.0,93.0,758.0,464.0
2004,"San Antonio, TX",1235128.0,94.0,677.0,4948.0,2127.0
2004,"San Diego, CA",1281366.0,62.0,373.0,4689.0,1650.0
2004,"San Francisco, CA",760353.0,88.0,152.0,2476.0,3041.0
2004,"San Jose, CA",908712.0,24.0,256.0,2314.0,785.0
2004,"Seattle, WA",575816.0,24.0,145.0,2041.0,1588.0
2004,"St. Louis, MO",335143.0,113.0,171.0,4041.0,2632.0
2004,"Suffolk County, NY",1311623.0,28.0,109.0,1286.0,845.0
2004,"Tampa, FL",324704.0,30.0,181.0,3554.0,1413.0
2004,"Tucson, AZ",522487.0,55.0,387.0,2879.0,1552.0
2004,"Tulsa, OK",389135.0,48.0,299.0,3306.0,1035.0
2004,"Virginia Beach, VA",443840.0,15.0,141.0,372.0,478.0
2004,"Washington, DC",553523.0,198.0,218.0,3863.0,3057.0
2004,"Wichita, KS",356179.0,29.0,241.0,1990.0,627.0
2005,"Albuquerque, NM",490631.0,53.0,285.0,3182.0,1150.0
2005,"Arlington, TX",365380.0,24.0,178.0,1399.0,768.0
2005,"Atlanta, GA",430666.0,90.0,223.0,4039.0,2861.0
2005,"Aurora, CO",295888.0,28.0,223.0,940.0,644.0
2005,"Austin, TX",693019.0,26.0,312.0,1873.0,1182.0
2005,"Baltimore County, MD",786768.0,40.0,177.0,3627.0,1765.0
2005,"Baltimore, MD",641097.0,269.0,162.0,6907.0,3910.0
2005,"Boston, MA",567589.0,73.0,268.0,4489.0,2649.0
2005,"Buffalo, NY",283269.0,56.0,184.0,2031.0,1667.0
2005,"Charlotte, NC",677122.0,85.0,323.0,3876.0,3649.0
2005,"Chicago, IL",2873441.0,448.0,1695.0,17943.0,15964.0
2005,"Cincinnati, OH",314292.0,79.0,329.0,1010.0,2320.0
2005,"Cleveland, OH",458885.0,110.0,488.0,2088.0,3744.0
2005,"Columbus, OH",730329.0,103.0,557.0,1733.0,3810.0
2005,"Dallas, TX",1230303.0,202.0,562.0,7783.0,6882.0
2005,"Denver, CO",564552.0,59.0,316.0,2642.0,1429.0
2005,"Detroit, MI",900932.0,373.0,590.0,13485.0,6826.0
2005,"El Paso, TX",601839.0,14.0,301.0,1858.0,448.0
2005,"Fairfax County, VA",980586.0,14.0,57.0,206.0,298.0
2005,"Fort Worth, TX",613261.0,60.0,311.0,2170.0,1379.0
2005,"Fresno, CA",460758.0,49.0,149.0,2424.0,1275.0
2005,"Honolulu, HI",908521.0,15.0,234.0,1480.0,841.0
2005,"Houston, TX",2045732.0,334.0,872.0,11653.0,11128.0
2005,"Indianapolis, IN",800304.0,108.0,527.0,4039.0,3274.0
2005,"Jacksonville, FL",795259.0,91.0,189.0,4067.0,2253.0
2005,"Kansas City, MO",447915.0,126.0,295.0,4115.0,2000.0
2005,"Las Vegas, NV",1281698.0,145.0,616.0,5275.0,3494.0
2005,"Long Beach, CA",479729.0,42.0,104.0,1850.0,1403.0
2005,"Los Angeles County, CA",1058840.0,168.0,233.0,5148.0,1910.0
2005,"Los Angeles, CA",3871077.0,489.0,1105.0,16376.0,13797.0
2005,"Louisville, KY",623735.0,55.0,209.0,1810.0,1822.0
2005,"Memphis, TN",678988.0,138.0,401.0,7632.0,4466.0
2005,"Mesa, AZ",452340.0,29.0,194.0,1597.0,460.0
2005,"Miami-Dade County, FL",1136560.0,70.0,432.0,6420.0,2341.0
2005,"Miami, FL",388295.0,54.0,62.0,3999.0,2019.0
2005,"Milwaukee, WI",586500.0,121.0,158.0,2811.0,2937.0
2005,"Minneapolis, MN",376277.0,47.0,402.0,2439.0,2584.0
2005,"Montgomery County, MD",910985.0,19.0,150.0,875.0,1035.0
2005,"Nashville, TN",557034.0,95.0,344.0,6103.0,2440.0
2005,"Nassau County, NY",1048386.0,16.0,76.0,868.0,833.0
2005,"New Orleans, LA",463072.0,138.0,89.0,1107.0,756.0
2005,"New York City, NY",8115690.0,539.0,1412.0,27950.0,24722.0
2005,"Newark, NJ",281063.0,97.0,83.0,1391.0,1250.0
2005,"Oakland, CA",400619.0,93.0,306.0,2621.0,2672.0
2005,"Oklahoma City, OK",531688.0,54.0,358.0,2933.0,1193.0
2005,"Omaha, NE",412128.0,31.0,199.0,1415.0,682.0
2005,"Orlando, FL",210290.0,22.0,165.0,2410.0,1204.0
2005,"Philadelphia, PA",1472915.0,377.0,1024.0,10139.0,10069.0
2005,"Phoenix, AZ",1466296.0,220.0,533.0,5701.0,4237.0
2005,"Pittsburgh, PA",330780.0,63.0,117.0,1588.0,1617.0
2005,"Portland, OR",540389.0,20.0,325.0,2376.0,1137.0
2005,"Prince George's County, MD",722018.0,150.0,266.0,3369.0,4447.0
2005,"Raleigh, NC",332084.0,19.0,88.0,1181.0,762.0
2005,"Sacramento, CA",457347.0,52.0,170.0,3025.0,2018.0
2005,"Salt Lake City, UT",184627.0,9.0,76.0,797.0,419.0
2005,"San Antonio, TX",1256584.0,86.0,593.0,5174.0,2154.0
2005,"San Diego, CA",1272148.0,51.0,376.0,4314.0,1862.0
2005,"San Francisco, CA",749172.0,96.0,172.0,2639.0,3078.0
2005,"San Jose, CA",910528.0,26.0,263.0,2319.0,884.0
2005,"Seattle, WA",579215.0,25.0,138.0,2339.0,1607.0
2005,"St. Louis, MO",346005.0,131.0,276.0,4951.0,2965.0
2005,"Suffolk County, NY",1316259.0,28.0,82.0,1299.0,1037.0
2005,"Tampa, FL",329035.0,20.0,210.0,3317.0,1160.0
2005,"Tucson, AZ",529447.0,55.0,378.0,2930.0,1685.0
2005,"Tulsa, OK",386414.0,58.0,303.0,3538.0,1096.0
2005,"Virginia Beach, VA",446448.0,19.0,100.0,399.0,621.0
2005,"Washington, DC",550521.0,195.0,165.0,3854.0,3502.0
2005,"Wichita, KS",355011.0,12.0,186.0,1950.0,496.0
2006,"Albuquerque, NM",500955.0,34.0,286.0,3059.0,1171.0
2006,"Arlington, TX",373086.0,14.0,192.0,1632.0,890.0
2006,"Atlanta, GA",485804.0,110.0,171.0,4308.0,2959.0
2006,"Aurora, CO",302855.0,18.0,217.0,1022.0,600.0
2006,"Austin, TX",709813.0,20.0,319.0,1961.0,1358.0
2006,"Baltimore County, MD",788266.0,34.0,141.0,3405.0,2084.0
2006,"Baltimore, MD",637556.0,276.0,138.0,6173.0,4229.0
2006,"Boston, MA",562393.0,75.0,275.0,4485.0,2698.0
2006,"Buffalo, NY",280494.0,74.0,174.0,2001.0,1708.0
2006,"Charlotte, NC",699398.0,83.0,346.0,3896.0,3207.0
2006,"Chicago, IL",2857796.0,468.0,1587.0,17445.0,15863.0
2006,"Cincinnati, OH",309104.0,90.0,296.0,1050.0,2341.0
2006,"Cleveland, OH",452759.0,77.0,455.0,2201.0,4297.0
2006,"Columbus, OH",731547.0,85.0,598.0,1615.0,3654.0
2006,"Dallas, TX",1248223.0,187.0,665.0,7292.0,6914.0
2006,"Denver, CO",568465.0,51.0,342.0,2651.0,1280.0
2006,"Detroit, MI",884462.0,421.0,592.0,13143.0,7235.0
2006,"El Paso, TX",615553.0,13.0,300.0,1606.0,503.0
2006,"Fairfax County, VA",979381.0,14.0,54.0,278.0,418.0
2006,"Fort Worth, TX",641752.0,50.0,251.0,2499.0,1419.0
2006,"Fresno, CA",465269.0,52.0,133.0,2057.0,1282.0
2006,"Honolulu, HI",912693.0,17.0,229.0,1543.0,956.0
2006,"Houston, TX",2073729.0,377.0,854.0,11648.0,11371.0
2006,"Indianapolis, IN",800969.0,140.0,549.0,3751.0,3249.0
2006,"Jacksonville, FL",795822.0,110.0,218.0,4031.0,2304.0
2006,"Kansas City, MO",448218.0,112.0,321.0,3994.0,2044.0
2006,"Las Vegas, NV",1315625.0,152.0,718.0,6680.0,5381.0
2006,"Long Beach, CA",478283.0,41.0,134.0,1805.0,1440.0
2006,"Los Angeles County, CA",1067567.0,135.0,222.0,4925.0,2008.0
2006,"Los Angeles, CA",3879455.0,480.0,1059.0,14634.0,14353.0
2006,"Louisville, KY",626018.0,50.0,175.0,1873.0,1738.0
2006,"Memphis, TN",680828.0,149.0,434.0,7661.0,5313.0
2006,"Mesa, AZ",459705.0,26.0,203.0,1347.0,508.0
2006,"Miami-Dade County, FL",1145259.0,98.0,413.0,6180.0,2356.0
2006,"Miami, FL",392934.0,77.0,101.0,3642.0,2111.0
2006,"Milwaukee, WI",581005.0,103.0,220.0,3873.0,3606.0
2006,"Minneapolis, MN",375302.0,57.0,453.0,2836.0,3028.0
2006,"Montgomery County, MD",911532.0,15.0,141.0,833.0,1166.0
2006,"Nashville, TN",560813.0,80.0,320.0,5740.0,2425.0
2006,"Nassau County, NY",1044248.0,14.0,74.0,859.0,866.0
2006,"New Orleans, LA",431153.0,162.0,87.0,1245.0,761.0
2006,"New York City, NY",8165001.0,596.0,1071.0,26908.0,23511.0
2006,"Newark, NJ",280877.0,105.0,87.0,1359.0,1288.0
2006,"Oakland, CA",398834.0,145.0,306.0,3614.0,3534.0
2006,"Oklahoma City, OK",536016.0,55.0,327.0,2740.0,1179.0
2006,"Omaha, NE",416770.0,33.0,187.0,1437.0,848.0
2006,"Orlando, FL",216819.0,49.0,163.0,2560.0,1528.0
2006,"Philadelphia, PA",1464576.0,407.0,960.0,10546.0,10971.0
2006,"Phoenix, AZ",1517443.0,235.0,550.0,6047.0,4363.0
2006,"Pittsburgh, PA",324604.0,56.0,102.0,1593.0,1722.0
2006,"Portland, OR",542174.0,20.0,293.0,2262.0,1297.0
2006,"Prince George's County, MD",705672.0,117.0,255.0,3179.0,3341.0
2006,"Raleigh, NC",348345.0,19.0,97.0,1325.0,782.0
2006,"Sacramento, CA",460552.0,57.0,196.0,3115.0,2188.0
2006,"Salt Lake City, UT",183901.0,8.0,95.0,893.0,508.0
2006,"San Antonio, TX",1292116.0,119.0,514.0,5023.0,2321.0
2006,"San Diego, CA",1266847.0,68.0,348.0,3811.0,2164.0
2006,"San Francisco, CA",746085.0,86.0,154.0,2435.0,3858.0
2006,"San Jose, CA",920548.0,29.0,217.0,2285.0,1030.0
2006,"Seattle, WA",583772.0,30.0,129.0,2326.0,1667.0
2006,"St. Louis, MO",346879.0,129.0,337.0,4992.0,3147.0
2006,"Suffolk County, NY",1315904.0,37.0,86.0,1331.0,1027.0
2006,"Tampa, FL",331487.0,25.0,133.0,2470.0,1211.0
2006,"Tucson, AZ",535232.0,51.0,294.0,2560.0,1675.0
2006,"Tulsa, OK",385834.0,53.0,289.0,3477.0,997.0
2006,"Virginia Beach, VA",442784.0,19.0,116.0,444.0,676.0
2006,"Washington, DC",581530.0,169.0,182.0,4453.0,3604.0
2006,"Wichita, KS",357372.0,26.0,245.0,2534.0,520.0
2007,"Albuquerque, NM",513124.0,47.0,307.0,3287.0,1439.0
2007,"Arlington, TX",372073.0,13.0,156.0,1677.0,742.0
2007,"Atlanta, GA",497290.0,129.0,148.0,4221.0,3577.0
2007,"Aurora, CO",307621.0,14.0,191.0,896.0,584.0
2007,"Austin, TX",716817.0,30.0,328.0,2056.0,1457.0
2007,"Baltimore County, MD",785567.0,36.0,151.0,3358.0,1786.0
2007,"Baltimore, MD",624237.0,282.0,146.0,5859.0,3895.0
2007,"Boston, MA",591855.0,65.0,263.0,4267.0,2242.0
2007,"Buffalo, NY",273832.0,54.0,164.0,1739.0,1533.0
2007,"Charlotte, NC",733291.0,76.0,282.0,3684.0,3191.0
2007,"Chicago, IL",2824434.0,443.0,1644.0,17424.0,15425.0
2007,"Cincinnati, OH",332388.0,62.0,318.0,1253.0,1962.0
2007,"Cleveland, OH",439888.0,90.0,385.0,1960.0,4025.0
2007,"Columbus, OH",735981.0,79.0,683.0,1685.0,3855.0
2007,"Dallas, TX",1239104.0,200.0,511.0,5315.0,7222.0
2007,"Denver, CO",573387.0,47.0,294.0,2148.0,1039.0
2007,"Detroit, MI",860971.0,392.0,335.0,12396.0,6567.0
2007,"El Paso, TX",616029.0,17.0,258.0,1827.0,472.0
2007,"Fairfax County, VA",976392.0,15.0,59.0,309.0,490.0
2007,"Fort Worth, TX",670693.0,58.0,336.0,2460.0,1623.0
2007,"Fresno, CA",472170.0,52.0,99.0,1788.0,1104.0
2007,"Honolulu, HI",905903.0,19.0,226.0,1425.0,943.0
2007,"Houston, TX",2169544.0,351.0,694.0,12040.0,11479.0
2007,"Indianapolis, IN",797268.0,114.0,505.0,5176.0,4046.0
2007,"Jacksonville, FL",797350.0,123.0,249.0,4660.0,3114.0
2007,"Kansas City, MO",447725.0,90.0,467.0,5465.0,2358.0
2007,"Las Vegas, NV",1341156.0,119.0,723.0,7548.0,5251.0
2007,"Long Beach, CA",473959.0,42.0,138.0,1740.0,1506.0
2007,"Los Angeles County, CA",992436.0,127.0,218.0,5254.0,2185.0
2007,"Los Angeles, CA",3870487.0,395.0,1004.0,12926.0,13481.0
2007,"Louisville, KY",624030.0,71.0,194.0,2063.0,1910.0
2007,"Memphis, TN",669264.0,131.0,450.0,7613.0,4871.0
2007,"Mesa, AZ",454576.0,22.0,175.0,1407.0,620.0
2007,"Miami-Dade County, FL",1082395.0,84.0,353.0,5498.0,2679.0
2007,"Miami, FL",410252.0,78.0,57.0,3447.0,2537.0
2007,"Milwaukee, WI",572938.0,105.0,236.0,4181.0,3535.0
2007,"Minneapolis, MN",371240.0,47.0,452.0,2561.0,2520.0
2007,"Montgomery County, MD",911528.0,19.0,129.0,815.0,1096.0
2007,"Nashville, TN",564169.0,73.0,290.0,5634.0,2516.0
2007,"Nassau County, NY",1030495.0,14.0,71.0,806.0,748.0
2007,"New Orleans, LA",220614.0,209.0,115.0,1973.0,1154.0
2007,"New York City, NY",8220196.0,496.0,875.0,27295.0,21787.0
2007,"Newark, NJ",280158.0,104.0,60.0,1147.0,1104.0
2007,"Oakland, CA",396541.0,120.0,299.0,3716.0,3470.0
2007,"Oklahoma City, OK",542199.0,58.0,326.0,2831.0,1397.0
2007,"Omaha, NE",431810.0,42.0,189.0,1529.0,818.0
2007,"Orlando, FL",224417.0,39.0,162.0,2534.0,1534.0
2007,"Philadelphia, PA",1435533.0,392.0,956.0,9574.0,10258.0
2007,"Phoenix, AZ",1541698.0,212.0,509.0,5495.0,4942.0
2007,"Pittsburgh, PA",312179.0,52.0,129.0,1678.0,1596.0
2007,"Portland, OR",538133.0,22.0,280.0,2110.0,1289.0
2007,"Prince George's County, MD",647701.0,123.0,226.0,2693.0,3092.0
2007,"Raleigh, NC",367120.0,23.0,99.0,1141.0,835.0
2007,"Sacramento, CA",460546.0,44.0,194.0,2881.0,2009.0
2007,"Salt Lake City, UT",178449.0,17.0,115.0,868.0,504.0
2007,"San Antonio, TX",1316882.0,122.0,635.0,4125.0,2445.0
2007,"San Diego, CA",1261196.0,59.0,296.0,3882.0,2095.0
2007,"San Francisco, CA",733799.0,100.0,125.0,2418.0,3771.0
2007,"San Jose, CA",934553.0,33.0,217.0,2441.0,1068.0
2007,"Seattle, WA",585118.0,24.0,90.0,2031.0,1522.0
2007,"St. Louis, MO",348197.0,138.0,255.0,4500.0,2761.0
2007,"Suffolk County, NY",1308750.0,28.0,89.0,1214.0,874.0
2007,"Tampa, FL",337220.0,28.0,80.0,2262.0,1205.0
2007,"Tucson, AZ",523299.0,49.0,277.0,2345.0,1432.0
2007,"Tulsa, OK",381469.0,55.0,299.0,3175.0,1023.0
2007,"Virginia Beach, VA",435943.0,16.0,85.0,431.0,552.0
2007,"Washington, DC",588292.0,181.0,192.0,3566.0,3985.0
2007,"Wichita, KS",358294.0,40.0,278.0,2516.0,557.0
2008,"Albuquerque, NM",527464.0,38.0,370.0,2960.0,1350.0
2008,"Arlington, TX",375836.0,23.0,141.0,1404.0,694.0
2008,"Atlanta, GA",533016.0,105.0,126.0,3864.0,3308.0
2008,"Aurora, CO",316323.0,18.0,187.0,861.0,555.0
2008,"Austin, TX",753535.0,23.0,273.0,2306.0,1333.0
2008,"Baltimore County, MD",787558.0,30.0,148.0,2998.0,1725.0
2008,"Baltimore, MD",634549.0,234.0,137.0,5683.0,4026.0
2008,"Boston, MA",604465.0,62.0,237.0,3979.0,2398.0
2008,"Buffalo, NY",270289.0,37.0,174.0,1966.0,1539.0
2008,"Charlotte, NC",758769.0,83.0,272.0,3731.0,2984.0
2008,"Chicago, IL",2829304.0,510.0,1594.0,17032.0,16653.0
2008,"Cincinnati, OH",332608.0,75.0,276.0,1444.0,2419.0
2008,"Cleveland, OH",433452.0,55.0,428.0,1866.0,3805.0
2008,"Columbus, OH",751887.0,100.0,644.0,1509.0,3601.0
2008,"Dallas, TX",1276214.0,170.0,499.0,4285.0,6466.0
2008,"Denver, CO",592881.0,40.0,282.0,2081.0,956.0
2008,"Detroit, MI",905783.0,323.0,334.0,11000.0,6325.0
2008,"El Paso, TX",612374.0,17.0,181.0,2171.0,456.0
2008,"Fairfax County, VA",974142.0,18.0,62.0,309.0,343.0
2008,"Fort Worth, TX",701345.0,49.0,373.0,2499.0,1706.0
2008,"Fresno, CA",475723.0,40.0,80.0,1678.0,984.0
2008,"Honolulu, HI",906349.0,18.0,203.0,1426.0,928.0
2008,"Houston, TX",2238895.0,294.0,750.0,13132.0,10603.0
2008,"Indianapolis, IN",808329.0,114.0,475.0,5123.0,4023.0
2008,"Jacksonville, FL",806080.0,115.0,262.0,4717.0,2938.0
2008,"Kansas City, MO",451454.0,115.0,248.0,3816.0,2090.0
2008,"Las Vegas, NV",1353175.0,120.0,729.0,7543.0,4932.0
2008,"Long Beach, CA",467055.0,40.0,120.0,1511.0,1487.0
2008,"Los Angeles County, CA",1006321.0,135.0,232.0,5028.0,1967.0
2008,"Los Angeles, CA",3850920.0,384.0,949.0,11798.0,13422.0
2008,"Louisville, KY",629679.0,71.0,220.0,2253.0,1762.0
2008,"Memphis, TN",672046.0,138.0,366.0,7647.0,4788.0
2008,"Mesa, AZ",456821.0,16.0,161.0,1456.0,656.0
2008,"Miami-Dade County, FL",1057396.0,95.0,339.0,5763.0,2552.0
2008,"Miami, FL",427740.0,63.0,42.0,3189.0,2415.0
2008,"Milwaukee, WI",602131.0,71.0,205.0,3884.0,3244.0
2008,"Minneapolis, MN",376753.0,37.0,367.0,2370.0,2005.0
2008,"Montgomery County, MD",922771.0,21.0,131.0,835.0,1100.0
2008,"Nashville, TN",602181.0,76.0,291.0,5621.0,2377.0
2008,"Nassau County, NY",1069316.0,14.0,58.0,782.0,748.0
2008,"New Orleans, LA",281440.0,179.0,65.0,1540.0,1085.0
2008,"New York City, NY",8345075.0,523.0,890.0,24831.0,22186.0
2008,"Newark, NJ",279788.0,67.0,51.0,1155.0,1387.0
2008,"Oakland, CA",401587.0,115.0,338.0,4129.0,3323.0
2008,"Oklahoma City, OK",552452.0,57.0,318.0,3501.0,1524.0
2008,"Omaha, NE",437238.0,44.0,180.0,1475.0,949.0
2008,"Orlando, FL",229808.0,43.0,131.0,2335.0,1320.0
2008,"Philadelphia, PA",1441117.0,331.0,1038.0,9784.0,9618.0
2008,"Phoenix, AZ",1585838.0,167.0,481.0,4992.0,4825.0
2008,"Pittsburgh, PA",309757.0,72.0,136.0,1609.0,1541.0
2008,"Portland, OR",553023.0,26.0,250.0,2037.0,1132.0
2008,"Prince George's County, MD",633458.0,102.0,215.0,2695.0,2954.0
2008,"Raleigh, NC",388661.0,34.0,95.0,1091.0,1025.0
2008,"Sacramento, CA",467065.0,49.0,168.0,2682.0,1761.0
2008,"Salt Lake City, UT",180514.0,12.0,76.0,850.0,486.0
2008,"San Antonio, TX",1351244.0,116.0,424.0,6416.0,2743.0
2008,"San Diego, CA",1271655.0,55.0,376.0,3597.0,2019.0
2008,"San Francisco, CA",798144.0,98.0,166.0,2372.0,4108.0
2008,"San Jose, CA",945197.0,31.0,220.0,2268.0,1124.0
2008,"Seattle, WA",598077.0,29.0,126.0,1680.0,1612.0
2008,"St. Louis, MO",356204.0,167.0,237.0,4345.0,2634.0
2008,"Suffolk County, NY",1360739.0,39.0,91.0,1146.0,890.0
2008,"Tampa, FL",336911.0,27.0,83.0,1809.0,1056.0
2008,"Tucson, AZ",528917.0,65.0,246.0,2490.0,1451.0
2008,"Tulsa, OK",382954.0,50.0,252.0,3524.0,1096.0
2008,"Virginia Beach, VA",434163.0,14.0,73.0,424.0,529.0
2008,"Washington, DC",591833.0,186.0,186.0,3609.0,4154.0
2008,"Wichita, KS",362602.0,30.0,282.0,2303.0,482.0
2009,"Albuquerque, NM",530636.0,56.0,326.0,2597.0,1103.0
2009,"Arlington, TX",379104.0,12.0,152.0,1494.0,672.0
2009,"Atlanta, GA",552901.0,80.0,135.0,3419.0,2725.0
2009,"Aurora, CO",324014.0,19.0,214.0,734.0,553.0
2009,"Austin, TX",768970.0,22.0,265.0,2322.0,1415.0
2009,"Baltimore County, MD",792855.0,32.0,152.0,2879.0,1471.0
2009,"Baltimore, MD",638755.0,238.0,158.0,5561.0,3707.0
2009,"Boston, MA",624222.0,50.0,269.0,3596.0,2277.0
2009,"Buffalo, NY",268655.0,60.0,141.0,2083.0,1636.0
2009,"Charlotte, NC",777708.0,58.0,303.0,2918.0,2346.0
2009,"Chicago, IL",2848431.0,458.0,1439.0,15727.0,15877.0
2009,"Cincinnati, OH",333568.0,55.0,241.0,1415.0,2272.0
2009,"Cleveland, OH",429238.0,83.0,380.0,1976.0,3555.0
2009,"Columbus, OH",759391.0,82.0,599.0,1295.0,3399.0
2009,"Dallas, TX",1290266.0,166.0,485.0,4069.0,5501.0
2009,"Denver, CO",604680.0,35.0,341.0,2166.0,931.0
2009,"Detroit, MI",908441.0,363.0,334.0,11390.0,6007.0
2009,"El Paso, TX",618812.0,12.0,182.0,2184.0,452.0
2009,"Fairfax County, VA",986646.0,13.0,98.0,268.0,326.0
2009,"Fort Worth, TX",723456.0,44.0,379.0,2373.0,1449.0
2009,"Fresno, CA",481370.0,42.0,86.0,1720.0,1085.0
2009,"Honolulu, HI",907124.0,14.0,243.0,1411.0,869.0
2009,"Houston, TX",2273771.0,287.0,823.0,13116.0,11367.0
2009,"Indianapolis, IN",813471.0,99.0,460.0,5271.0,3929.0
2009,"Jacksonville, FL",810064.0,99.0,218.0,4096.0,2359.0
2009,"Kansas City, MO",484684.0,100.0,276.0,3957.0,1970.0
2009,"Las Vegas, NV",1377282.0,111.0,698.0,7735.0,4495.0
2009,"Long Beach, CA",463969.0,40.0,131.0,1609.0,1381.0
2009,"Los Angeles County, CA",1015431.0,102.0,209.0,4334.0,1895.0
2009,"Los Angeles, CA",3848776.0,312.0,903.0,10638.0,12217.0
2009,"Louisville, KY",631260.0,62.0,230.0,1907.0,1570.0
2009,"Memphis, TN",667421.0,132.0,387.0,7414.0,4139.0
2009,"Mesa, AZ",470833.0,14.0,123.0,1252.0,611.0
2009,"Miami-Dade County, FL",1150883.0,86.0,273.0,5142.0,2314.0
2009,"Miami, FL",419205.0,59.0,65.0,2765.0,2094.0
2009,"Milwaukee, WI",604673.0,72.0,203.0,3209.0,3177.0
2009,"Minneapolis, MN",382618.0,18.0,413.0,2148.0,1663.0
2009,"Montgomery County, MD",944041.0,13.0,124.0,904.0,992.0
2009,"Nashville, TN",610176.0,79.0,259.0,4650.0,1971.0
2009,"Nassau County, NY",1056423.0,18.0,74.0,794.0,754.0
2009,"New Orleans, LA",336425.0,174.0,98.0,1410.0,932.0
2009,"New York City, NY",8400907.0,471.0,832.0,26457.0,18597.0
2009,"Newark, NJ",279203.0,80.0,68.0,1130.0,1319.0
2009,"Oakland, CA",404553.0,104.0,326.0,3465.0,2898.0
2009,"Oklahoma City, OK",556939.0,65.0,294.0,3573.0,1249.0
2009,"Omaha, NE",443037.0,30.0,192.0,1249.0,892.0
2009,"Orlando, FL",235109.0,28.0,117.0,1902.0,767.0
2009,"Philadelphia, PA",1547605.0,302.0,896.0,8928.0,9037.0
2009,"Phoenix, AZ",1597397.0,122.0,522.0,4329.0,3757.0
2009,"Pittsburgh, PA",312232.0,39.0,116.0,1565.0,1367.0
2009,"Portland, OR",560908.0,19.0,252.0,1797.0,1037.0
2009,"Prince George's County, MD",636662.0,86.0,197.0,2421.0,2634.0
2009,"Raleigh, NC",406005.0,14.0,99.0,1056.0,832.0
2009,"Sacramento, CA",470308.0,30.0,179.0,2350.0,1606.0
2009,"Salt Lake City, UT",180724.0,3.0,103.0,767.0,411.0
